DATETIME,Distance,Power,Liter,V1,V2,X,Y,Phase,Phase_compressed,Production
"2021-03-31 07:37:01",20.0625,3178.17,0,0,1,3.23117,1.43488,7,1,0
"2021-03-31 07:37:02",20.0625,3173.11,0,0,1,2.9424,1.68344,7,1,0
"2021-03-31 07:37:03",20.0625,3187.93,0,0,1,2.73249,1.84493,7,1,0
"2021-03-31 07:37:05",20.0625,3165.69,0,0,1,2.6186,1.92306,7,1,0
"2021-03-31 07:37:06",20.0625,3163.74,0,0,1,2.58952,1.94919,7,1,0
"2021-03-31 07:37:07",20.0625,3173.5,0,0,1,2.58685,1.9677,7,1,0
"2021-03-31 07:37:08",20.0625,3180.91,0,0,1,2.62221,2.01857,7,1,0
"2021-03-31 07:37:11",20.0625,3191.83,0,0,1,2.65919,2.0355,7,1,0
"2021-03-31 07:37:12",20.0625,3180.91,0,0,1,2.66359,2.03074,7,1,0
"2021-03-31 07:37:13",20.0625,3169.98,0,0,1,2.67107,2.02328,7,1,0
"2021-03-31 07:37:14",20.0625,3201.97,0,0,1,2.67369,2.021,7,1,0
"2021-03-31 07:37:15",20.0625,3193.78,0,0,1,2.67242,2.0128,7,1,0
"2021-03-31 07:37:17",20.0625,3194.95,0,0,1,2.665,1.98337,7,1,0
"2021-03-31 07:37:18",20.0625,3186.76,0,0,1,2.65052,1.95593,7,1,0
"2021-03-31 07:37:20",20.0625,3185.58,0,0,1,2.64234,1.94284,7,1,0
"2021-03-31 07:37:21",20.0625,3198.46,0,0,1,2.65259,2.00863,7,1,0
"2021-03-31 07:37:24",20.0625,3196.91,0,0,1,2.67782,2.04448,7,1,0
"2021-03-31 07:37:25",20.0625,3188.33,0,0,1,2.67903,2.03647,7,1,0
"2021-03-31 07:37:26",20.0625,3201.97,0,0,1,2.67828,2.01992,7,1,0
"2021-03-31 07:37:27",20.0625,3179.74,0,0,1,2.68045,2.03162,7,1,0
"2021-03-31 07:37:28",20.0625,3194.95,0,0,1,2.68105,2.02833,7,1,0
"2021-03-31 07:37:30",20.0625,3172.71,0,0,1,2.68546,2.00364,7,1,0
"2021-03-31 07:37:31",20.0625,3170.37,0,0,1,2.6931,2.02712,7,1,0
"2021-03-31 07:37:32",20.0625,3191.43,0,0,1,2.68213,2.00108,7,1,0
"2021-03-31 07:37:33",20.0625,3175.84,0,0,1,2.66159,1.96242,7,1,0
"2021-03-31 07:37:34",20.0625,3183.24,0,0,1,2.65729,1.95684,7,1,0
"2021-03-31 07:37:36",20.0625,3177.39,0,0,1,2.67501,2.00123,7,1,0
"2021-03-31 07:37:37",20.0625,3206.66,0,0,1,2.67694,2.006,7,1,0
"2021-03-31 07:37:38",20.0625,3184.8,0,0,1,2.67587,2.00814,7,1,0
"2021-03-31 07:37:39",20.0625,3198.46,0,0,1,2.67745,2.00819,7,1,0
"2021-03-31 07:37:42",20.0625,3178.56,0,0,1,2.67544,1.99337,7,1,0
"2021-03-31 07:37:43",20.0625,3187.93,0,0,1,2.67369,1.99359,7,1,0
"2021-03-31 07:37:44",20.0625,3156.33,0,0,1,2.673,1.99356,7,1,0
"2021-03-31 07:37:45",20.0625,3191.43,0,0,1,2.67593,1.99703,7,1,0
"2021-03-31 07:37:46",20.0625,3187.14,0,0,1,2.6779,2.00106,7,1,0
"2021-03-31 07:37:48",20.0625,3182.86,0,0,1,2.67897,1.99469,7,1,0
"2021-03-31 07:37:49",20.0625,3163.35,0,0,1,2.67765,1.99519,7,1,0
"2021-03-31 07:37:50",20.0625,3182.08,0,0,1,2.67727,1.99521,7,1,0
"2021-03-31 07:37:51",20.0625,3180.13,0,0,1,2.67878,1.99391,7,1,0
"2021-03-31 07:37:52",20.0625,3173.1,0,0,1,2.67939,1.99355,7,1,0
"2021-03-31 07:37:55",20.0625,3187.93,0,0,1,2.67807,1.98301,7,1,0
"2021-03-31 07:37:56",20.0625,3187.93,0,0,1,2.67737,1.98022,7,1,0
"2021-03-31 07:37:57",20.0625,3190.27,0,0,1,2.67708,1.9788,7,1,0
"2021-03-31 07:37:58",20.0625,3187.93,0,0,1,2.67664,1.96734,7,1,0
"2021-03-31 07:37:59",20.0625,3168.03,0,0,1,2.67937,1.9814,7,1,0
"2021-03-31 07:38:02",20.0625,3189.1,0,0,1,2.68554,1.98642,7,1,0
"2021-03-31 07:38:03",20.0625,3187.14,0,0,1,2.69094,1.99568,7,1,0
"2021-03-31 07:38:04",20.0625,3199.64,0,0,1,2.68359,1.97242,7,1,0
"2021-03-31 07:38:05",20.0625,3182.08,0,0,1,2.67827,1.98354,7,1,0
"2021-03-31 07:38:07",20.0625,3185.58,0,0,1,2.67917,1.98609,7,1,0
"2021-03-31 07:38:08",20.0625,3174.27,0,0,1,2.68712,2.00866,7,1,0
"2021-03-31 07:38:09",20.0625,3187.54,0,0,1,2.67685,1.95267,7,1,0
"2021-03-31 07:38:10",20.0625,3188.71,0,0,1,2.67967,1.98097,7,1,0
"2021-03-31 07:38:11",20.0625,3190.27,0,0,1,2.68075,1.99018,7,1,0
"2021-03-31 07:38:13",20.0625,3179.73,0,0,1,2.6779,1.98366,7,1,0
"2021-03-31 07:38:14",20.0625,3184.41,0,0,1,2.67755,1.9788,7,1,0
"2021-03-31 07:38:15",20.0625,3191.44,0,0,1,2.67878,1.97972,7,1,0
"2021-03-31 07:38:16",20.0625,3186.75,0,0,1,2.67608,1.96963,7,1,0
"2021-03-31 07:38:17",20.0625,3172.71,0,0,1,2.67817,1.97312,7,1,0
"2021-03-31 07:38:19",20.0625,3176.61,0,0,1,2.67565,1.96782,7,1,0
"2021-03-31 07:38:20",20.0625,3186.76,0,0,1,2.68067,1.98123,7,1,0
"2021-03-31 07:38:21",20.0625,3183.24,0,0,1,2.68633,1.99699,7,1,0
"2021-03-31 07:38:23",20.0625,3194.96,0,0,1,2.68436,1.99036,7,1,0
"2021-03-31 07:38:25",20.0625,3197.29,0,0,1,2.68175,1.97711,7,1,0
"2021-03-31 07:38:26",20.0625,3209.01,0,0,1,2.67884,1.98072,7,1,0
"2021-03-31 07:38:27",20.0625,3204.32,0,0,1,2.67993,1.96564,7,1,0
"2021-03-31 07:38:28",20.0625,3175.06,0,0,1,2.68439,1.97765,7,1,0
"2021-03-31 07:38:29",20.0625,3185.2,0,0,1,2.68767,1.99148,7,1,0
"2021-03-31 07:38:31",20.0625,3182.07,0,0,1,2.69042,1.97991,7,1,0
"2021-03-31 07:38:32",20.0625,3200.81,0,0,1,2.69043,1.98262,7,1,0
"2021-03-31 07:38:33",20.0625,3161.4,0,0,1,2.68339,1.96444,7,1,0
"2021-03-31 07:38:34",20.0625,3207.83,0,0,1,2.67961,1.96818,7,1,0
"2021-03-31 07:38:35",20.0625,3209,0,0,1,2.68267,1.97994,7,1,0
"2021-03-31 07:38:37",20.0625,3183.24,0,0,1,2.68634,1.98373,7,1,0
"2021-03-31 07:38:38",20.0625,3195.73,0,0,1,2.68407,1.97347,7,1,0
"2021-03-31 07:38:39",20.0625,3205.1,0,0,1,2.68216,1.9663,7,1,0
"2021-03-31 07:38:40",20.0625,3198.47,0,0,1,2.69173,2.00078,7,1,0
"2021-03-31 07:38:41",20.0625,3204.31,0,0,1,2.71172,2.06128,7,1,0
"2021-03-31 07:38:44",20.0625,3213.68,0,0,1,2.64722,1.97422,7,1,0
"2021-03-31 07:38:45",20.0625,3205.49,0,0,1,2.65497,1.98519,7,1,0
"2021-03-31 07:38:46",20.0625,3189.1,0,0,1,2.65935,1.99105,7,1,0
"2021-03-31 07:38:47",20.0625,3242.94,0,0,1,2.66381,1.99526,7,1,0
"2021-03-31 07:38:48",20.0625,3224.22,0,0,1,2.66429,1.97546,7,1,0
"2021-03-31 07:38:50",20.0625,3216.02,0,0,1,2.6647,1.97833,7,1,0
"2021-03-31 07:38:51",20.0625,3198.47,0,0,1,2.66478,1.98136,7,1,0
"2021-03-31 07:38:53",20.0625,3201.98,0,0,1,2.68534,1.97771,7,1,0
"2021-03-31 07:38:54",20.0625,3194.17,0,0,1,2.68447,1.97973,7,1,0
"2021-03-31 07:38:56",20.0625,3191.43,0,0,1,2.68795,1.98868,7,1,0
"2021-03-31 07:38:57",20.0625,3217.19,0,0,1,2.58836,1.58885,7,1,0
"2021-03-31 07:38:58",20.0625,3207.82,0,0,1,2.85752,1.75124,7,1,0
"2021-03-31 07:38:59",20.0625,3201.58,0,0,1,2.97321,1.50209,7,1,0
"2021-03-31 07:39:00",20.0625,3207.82,0,0,1,2.88919,1.62849,7,1,0
"2021-03-31 07:39:02",20.0625,3206.66,0,0,1,2.51998,1.77641,7,1,0
"2021-03-31 07:39:03",20.0625,3200.8,0,0,1,2.67702,2.03846,7,1,0
"2021-03-31 07:39:05",20.0625,3187.93,0,0,1,2.77693,2.1254,7,1,0
"2021-03-31 07:39:06",20.0625,3205.1,0,0,1,2.74827,2.09356,7,1,0
"2021-03-31 07:39:08",20.0625,3196.13,0,0,1,2.72753,2.07042,7,1,0
"2021-03-31 07:39:09",20.0625,3210.17,0,0,1,2.72458,2.06966,7,1,0
"2021-03-31 07:39:10",20.0625,3191.05,0,0,1,2.72025,2.06284,7,1,0
"2021-03-31 07:39:11",20.0625,3206.66,0,0,1,2.72726,2.07897,7,1,0
"2021-03-31 07:39:12",20.0625,3201.97,0,0,1,2.73912,2.08174,7,1,0
"2021-03-31 07:39:13",20.0625,3198.07,0,0,1,2.73702,2.05585,7,1,0
"2021-03-31 07:39:15",20.0625,3185.2,0,0,1,2.73194,2.03949,7,1,0
"2021-03-31 07:39:16",20.0625,3216.8,0,0,1,2.72876,2.0414,7,1,0
"2021-03-31 07:39:17",20.0625,3204.32,0,0,1,2.7317,2.05829,7,1,0
"2021-03-31 07:39:18",20.0625,3198.46,0,0,1,2.7333,2.06077,7,1,0
"2021-03-31 07:39:19",20.0625,3213.68,0,0,1,2.73215,2.05311,7,1,0
"2021-03-31 07:39:21",20.0625,3209,0,0,1,2.72467,2.039,7,1,0
"2021-03-31 07:39:22",20.0625,3201.98,0,0,1,2.72234,2.04444,7,1,0
"2021-03-31 07:39:23",20.0625,3203.15,0,0,1,2.7217,2.0468,7,1,0
"2021-03-31 07:39:24",20.0625,3214.85,0,0,1,2.72374,2.0552,7,1,0
"2021-03-31 07:39:27",20.0625,3205.1,0,0,1,2.69695,1.99492,7,1,0
"2021-03-31 07:39:28",20.0625,3211.33,0,0,1,2.68532,1.99355,7,1,0
"2021-03-31 07:39:29",20.0625,3201.97,0,0,1,2.61298,1.94378,7,1,0
"2021-03-31 07:39:31",20.0625,3203.94,0,0,1,2.5877,1.93036,7,1,0
"2021-03-31 07:39:33",20.0625,3200.8,0,0,1,2.55805,1.97688,7,1,0
"2021-03-31 07:39:34",20.0625,3203.14,0,0,1,2.55649,2.00662,7,1,0
"2021-03-31 07:39:35",20.0625,3205.1,0,0,1,2.58141,2.05466,7,1,0
"2021-03-31 07:39:36",20.0625,3207.83,0,0,1,2.60802,2.00235,7,1,0
"2021-03-31 07:39:37",20.0625,3203.93,0,0,1,2.62123,2.00155,7,1,0
"2021-03-31 07:39:40",20.0625,3196.12,0,0,1,2.68544,1.98669,7,1,0
"2021-03-31 07:39:41",20.0625,3232.41,0,0,1,2.71037,1.97724,7,1,0
"2021-03-31 07:39:42",20.0625,3213.68,0,0,1,2.65407,2.0711,7,1,0
"2021-03-31 07:39:43",20.0625,3200.8,0,0,1,2.63502,1.99909,7,1,0
"2021-03-31 07:39:45",20.0625,3193.77,0,0,1,2.62221,1.95327,7,1,0
"2021-03-31 07:39:47",20.0625,3229.67,0,0,1,2.62584,1.95528,7,1,0
"2021-03-31 07:39:48",20.0625,3195.73,0,0,1,2.62564,1.94602,7,1,0
"2021-03-31 07:39:49",20.0625,3218.37,0,0,1,2.62317,1.94695,7,1,0
"2021-03-31 07:39:52",20.0625,3221.88,0,0,1,2.6186,1.95172,7,1,0
"2021-03-31 07:39:53",20.0625,3193.78,0,0,1,2.61461,1.94315,7,1,0
"2021-03-31 07:39:54",20.0625,3231.63,0,0,1,2.61254,1.93899,7,1,0
"2021-03-31 07:39:55",20.0625,3219.15,0,0,1,2.62106,1.96012,7,1,0
"2021-03-31 07:39:56",20.0625,3202.75,0,0,1,2.63033,1.96615,7,1,0
"2021-03-31 07:39:58",20.0625,3219.15,0,0,1,2.62821,1.95794,7,1,0
"2021-03-31 07:39:59",20.0625,3207.84,0,0,1,2.62795,1.9577,7,1,0
"2021-03-31 07:40:00",20.0625,3207.44,0,0,1,2.62996,1.96671,7,1,0
"2021-03-31 07:40:01",20.0625,3200.81,0,0,1,2.63123,1.95266,7,1,0
"2021-03-31 07:40:02",20.0625,3203.15,0,0,1,2.63102,1.93575,7,1,0
"2021-03-31 07:40:04",20.0625,3190.27,0,0,1,2.61594,1.92244,7,1,0
"2021-03-31 07:40:05",20.0625,3213.68,0,0,1,2.61465,1.93512,7,1,0
"2021-03-31 07:40:06",20.0625,3225.38,0,0,1,2.61747,1.94721,7,1,0
"2021-03-31 07:40:08",20.0625,3207.04,0,0,1,2.62153,1.963,7,1,0
"2021-03-31 07:40:10",20.0625,3191.44,0,0,1,2.62461,1.96301,7,1,0
"2021-03-31 07:40:11",20.0625,3212.52,0,0,1,2.6262,1.96253,7,1,0
"2021-03-31 07:40:12",20.0625,3198.07,0,0,1,2.63086,1.97244,7,1,0
"2021-03-31 07:40:13",20.0625,3206.66,0,0,1,2.63313,1.97316,7,1,0
"2021-03-31 07:40:14",20.0625,3205.49,0,0,1,2.63341,1.96902,7,1,0
"2021-03-31 07:40:16",20.0625,3205.87,0,0,1,2.63353,1.96706,7,1,0
"2021-03-31 07:40:17",20.0625,3185.59,0,0,1,2.63336,1.96643,7,1,0
"2021-03-31 07:40:18",20.0625,3189.1,0,0,1,2.63331,1.96619,7,1,0
"2021-03-31 07:40:19",20.0625,1611.51,0,0,1,2.63356,1.96682,7,1,0
"2021-03-31 07:40:20",20.0625,1615.02,0,0,1,2.63056,1.95516,7,1,0
"2021-03-31 07:40:22",20.0625,1695.78,0,0,1,2.62022,1.93357,7,1,0
"2021-03-31 07:40:24",20.0625,1675.5,0,0,1,2.62211,1.94697,7,1,0
"2021-03-31 07:40:25",20.0625,1675.49,0,0,1,2.62763,1.95787,7,1,0
"2021-03-31 07:40:26",20.0625,1682.91,0,0,1,2.62801,1.95619,7,1,0
"2021-03-31 07:40:29",20.0625,1650.14,0,0,1,2.62728,1.94933,7,1,0
"2021-03-31 07:40:30",20.0625,1672.37,0,0,1,2.69771,1.98488,7,1,0
"2021-03-31 07:40:31",20.0625,1660.67,0,0,1,2.82452,2.02422,7,1,0
"2021-03-31 07:40:32",20.0625,1635.31,0,0,1,2.80355,1.85967,7,1,0
"2021-03-31 07:40:34",20.0625,1671.98,0,0,1,2.03217,1.34767,7,1,0
"2021-03-31 07:40:35",20.0625,1670.03,0,0,1,1.24845,0.901282,7,1,0
"2021-03-31 07:40:36",20.0625,1668.09,0,0,1,0.53156,0.364174,7,1,0
"2021-03-31 07:41:03",20.0625,1648.17,0,0,1,0.224167,0.490046,7,1,0
"2021-03-31 07:41:05",20.0625,1650.13,0,0,1,1.38855,1.51431,7,1,0
"2021-03-31 07:41:06",20.0625,1672.38,0,0,1,1.72986,1.64114,7,1,0
"2021-03-31 07:41:07",20.0625,1696.95,0,0,1,2.25715,1.55524,7,1,0
"2021-03-31 07:41:08",20.0625,1660.67,0,0,1,2.45286,1.75172,7,1,0
"2021-03-31 07:41:09",20.0625,1655.99,0,0,1,2.61554,1.93117,7,1,0
"2021-03-31 07:41:11",20.0625,1666.52,0,0,1,2.68988,2.03356,7,1,0
"2021-03-31 07:41:12",20.0625,1637.25,0,0,1,2.69771,2.04339,7,1,0
"2021-03-31 07:41:13",20.0625,1641.94,0,0,1,2.70861,2.0317,7,1,0
"2021-03-31 07:41:14",20.0625,1629.45,0,0,1,2.71298,2.02419,7,1,0
"2021-03-31 07:41:15",20.0625,1634.13,0,0,1,2.69045,1.99034,7,1,0
"2021-03-31 07:41:17",20.0625,1624.39,0,0,1,2.6904,2.0044,7,1,0
"2021-03-31 07:41:18",20.0625,1616.97,0,0,1,2.69376,2.01615,7,1,0
"2021-03-31 07:41:19",20.0625,1620.87,0,0,1,2.70117,2.02401,7,1,0
"2021-03-31 07:41:20",20.0625,1631.4,0,0,1,2.6946,2.01327,7,1,0
"2021-03-31 07:41:21",20.0625,1611.51,0,0,1,2.69306,2.01584,7,1,0
"2021-03-31 07:41:24",20.0625,1611.51,0,0,1,2.69188,1.99728,7,1,0
"2021-03-31 07:41:25",20.0625,1603.32,0,0,1,2.69972,2.01545,7,1,0
"2021-03-31 07:41:26",20.0625,1605.66,0,0,1,2.69776,2.02463,7,1,0
"2021-03-31 07:41:27",20.0625,1625.55,0,0,1,2.69245,2.00197,7,1,0
"2021-03-31 07:41:28",20.0625,1608,0,0,1,2.68286,2.00064,7,1,0
"2021-03-31 07:41:30",20.0625,1622.05,0,0,1,2.69989,2.0091,7,1,0
"2021-03-31 07:41:32",20.0625,1599.81,0,0,1,2.69852,2.01022,7,1,0
"2021-03-31 07:41:33",20.0625,1600.98,0,0,1,2.69542,2.00422,7,1,0
"2021-03-31 07:41:34",20.0625,1604.49,0,0,1,2.69352,1.99949,7,1,0
"2021-03-31 07:41:36",20.0625,1589.67,0,0,1,2.70526,2.00463,7,1,0
"2021-03-31 07:41:37",20.0625,1586.55,0,0,1,2.70353,2.01126,7,1,0
"2021-03-31 07:41:38",20.0625,1611.51,0,0,1,2.69063,2.00832,7,1,0
"2021-03-31 07:41:39",20.0625,1603.71,0,0,1,2.67846,1.9931,7,1,0
"2021-03-31 07:41:40",20.0625,1590.45,0,0,1,2.67695,1.99913,7,1,0
"2021-03-31 07:41:42",20.0625,1588.5,0,0,1,2.6781,2.004,7,1,0
"2021-03-31 07:41:43",20.0625,1604.88,0,0,1,2.67663,2.00175,7,1,0
"2021-03-31 07:41:44",20.0625,1603.32,0,0,1,2.67979,2.00003,7,1,0
"2021-03-31 07:41:45",20.0625,1595.13,0,0,1,2.683,2.00178,7,1,0
"2021-03-31 07:41:46",20.0625,1598.64,0,0,1,2.6869,1.99469,7,1,0
"2021-03-31 07:41:48",20.0625,1585.38,0,0,1,2.6825,1.99052,7,1,0
"2021-03-31 07:41:49",20.0625,1596.3,0,0,1,2.67987,1.99555,7,1,0
"2021-03-31 07:41:50",20.0625,1611.52,0,0,1,2.67624,1.99087,7,1,0
"2021-03-31 07:41:51",20.0625,1597.47,0,0,1,2.6793,1.99852,7,1,0
"2021-03-31 07:41:53",20.0625,1603.32,0,0,1,2.68721,1.99921,7,1,0
"2021-03-31 07:41:55",20.0625,1581.09,0,0,1,2.68428,1.98666,7,1,0
"2021-03-31 07:41:56",20.0625,3204.32,0,0,1,2.67964,1.97472,7,1,0
"2021-03-31 07:41:57",20.0625,3199.63,0,0,1,2.68465,1.99641,7,1,0
"2021-03-31 07:41:58",20.0625,3209.01,0,0,1,2.68342,1.98754,7,1,0
"2021-03-31 07:41:59",20.0625,3216.03,0,0,1,2.6761,1.99773,7,1,0
"2021-03-31 07:42:01",20.0625,3201.2,0,0,1,2.6742,1.9993,7,1,0
"2021-03-31 07:42:02",20.0625,3212.51,0,0,1,2.67825,2.00428,7,1,0
"2021-03-31 07:42:03",20.0625,3200.81,0,0,1,2.68145,2.01153,7,1,0
"2021-03-31 07:42:04",20.0625,3209,0,0,1,2.67986,2.01449,7,1,0
"2021-03-31 07:42:05",20.0625,3192.61,0,0,1,2.67815,2.00637,7,1,0
"2021-03-31 07:42:07",20.0625,3204.31,0,0,1,2.68531,2.02399,7,1,0
"2021-03-31 07:42:08",20.0625,3198.85,0,0,1,2.69203,2.03554,7,1,0
"2021-03-31 07:42:09",20.0625,3196.12,0,0,1,2.69376,2.01802,7,1,0
"2021-03-31 07:42:10",20.0625,3214.85,0,0,1,2.685,1.99167,7,1,0
"2021-03-31 07:42:12",20.0625,3193,0,0,1,2.66326,1.96491,7,1,0
"2021-03-31 07:42:14",20.0625,3185.59,0,0,1,2.67034,1.97791,7,1,0
"2021-03-31 07:42:15",20.0625,3194.94,0,0,1,2.67317,2.00456,7,1,0
"2021-03-31 07:42:16",20.0625,3206.65,0,0,1,2.67419,2.01329,7,1,0
"2021-03-31 07:42:18",20.0625,3207.83,0,0,1,2.68131,2.01716,7,1,0
"2021-03-31 07:42:19",20.0625,3225.39,0,0,1,2.68686,2.01351,7,1,0
"2021-03-31 07:42:20",20.0625,3203.14,0,0,1,2.68442,2.00025,7,1,0
"2021-03-31 07:42:21",20.0625,3214.85,0,0,1,2.67907,1.98813,7,1,0
"2021-03-31 07:42:22",20.0625,3190.27,0,0,1,2.67519,1.98346,7,1,0
"2021-03-31 07:42:25",20.0625,3196.12,0,0,1,2.67675,1.98411,7,1,0
"2021-03-31 07:42:26",20.0625,3189.1,0,0,1,2.67866,1.98544,7,1,0
"2021-03-31 07:42:27",20.0625,3191.83,0,0,1,2.67919,1.98651,7,1,0
"2021-03-31 07:42:28",20.0625,3205.48,0,0,1,2.68166,1.99607,7,1,0
"2021-03-31 07:42:29",20.0625,3179.74,0,0,1,2.68464,2.00254,7,1,0
"2021-03-31 07:42:31",20.0625,3198.46,0,0,1,2.69233,2.02726,7,1,0
"2021-03-31 07:42:32",20.0625,3199.64,0,0,1,2.68833,2.0084,7,1,0
"2021-03-31 07:42:33",20.0625,3212.51,0,0,1,2.68495,2.0084,7,1,0
"2021-03-31 07:42:35",20.0625,3201.19,0,0,1,2.69363,2.01678,7,1,0
"2021-03-31 07:42:37",20.0625,3196.13,0,0,1,2.69537,2.02171,7,1,0
"2021-03-31 07:42:38",20.0625,3200.81,0,0,1,2.69554,2.02248,7,1,0
"2021-03-31 07:42:39",20.0625,3203.14,0,0,1,2.69565,2.02299,7,1,0
"2021-03-31 07:42:40",20.0625,3206.26,0,0,1,2.69711,2.02452,7,1,0
"2021-03-31 07:42:41",20.0625,3210.17,0,0,1,2.69528,2.01872,7,1,0
"2021-03-31 07:42:43",20.0625,3206.66,0,0,1,2.68708,2.00114,7,1,0
"2021-03-31 07:42:44",20.0625,3193.78,0,0,1,2.68395,2.00119,7,1,0
"2021-03-31 07:42:45",20.0625,3207.83,0,0,1,2.68378,2.00018,7,1,0
"2021-03-31 07:42:46",20.0625,3206.66,0,0,1,2.68463,2.00852,7,1,0
"2021-03-31 07:42:47",20.0625,3205.49,0,0,1,2.68704,2.01481,7,1,0
"2021-03-31 07:42:49",20.0625,3186.76,0,0,1,3.02413,1.85752,7,1,0
"2021-03-31 07:42:50",20.0625,3214.86,0,0,1,3.15236,1.85185,7,1,0
"2021-03-31 07:42:51",20.0625,3210.17,0,0,1,3.21905,2.00978,7,1,0
"2021-03-31 07:42:52",20.0625,3204.71,0,0,1,3.2045,1.96343,7,1,0
"2021-03-31 07:42:53",20.0625,3210.17,0,0,1,2.99096,1.98897,7,1,0
"2021-03-31 07:42:56",20.0625,3205.48,0,0,1,2.70291,1.99904,7,1,0
"2021-03-31 07:42:57",20.0625,3196.13,0,0,1,2.69502,1.99837,7,1,0
"2021-03-31 07:42:58",20.0625,3192.6,0,0,1,2.68727,1.99716,7,1,0
"2021-03-31 07:42:59",20.0625,3216.41,0,0,1,2.68378,1.98618,7,1,0
"2021-03-31 07:43:02",20.0625,3204.32,0,0,1,2.68899,2.00357,7,1,0
"2021-03-31 07:43:03",20.0625,3195.35,0,0,1,2.68845,1.99707,7,1,0
"2021-03-31 07:43:04",20.0625,3196.13,0,0,1,2.67456,1.96983,7,1,0
"2021-03-31 07:43:05",20.0625,3205.1,0,0,1,2.66701,1.97198,7,1,0
"2021-03-31 07:43:06",20.0625,3211.34,0,0,1,2.67165,1.99215,7,1,0
"2021-03-31 07:43:08",20.0625,3179.74,0,0,1,2.67699,2.00467,7,1,0
"2021-03-31 07:43:09",20.0625,3203.15,0,0,1,2.6776,2.00583,7,1,0
"2021-03-31 07:43:10",20.0625,3192.61,0,0,1,2.68374,2.00581,7,1,0
"2021-03-31 07:43:11",20.0625,3189.1,0,0,1,2.68922,2.00566,7,1,0
"2021-03-31 07:43:12",20.0625,3200.41,0,0,1,2.69005,1.9967,7,1,0
"2021-03-31 07:43:14",20.0625,3196.12,0,0,1,2.68615,1.98749,7,1,0
"2021-03-31 07:43:15",20.0625,3197.29,0,0,1,2.68408,1.98662,7,1,0
"2021-03-31 07:43:17",20.0625,3185.59,0,0,1,2.68876,1.98266,7,1,0
"2021-03-31 07:43:18",20.0625,3201.98,0,0,1,2.67695,1.97815,7,1,0
"2021-03-31 07:43:20",20.0625,3211.34,0,0,1,2.66956,1.98273,7,1,0
"2021-03-31 07:43:21",20.0625,3189.1,0,0,1,2.66921,1.98368,7,1,0
"2021-03-31 07:43:22",20.0625,3194.95,0,0,1,2.66828,1.98194,7,1,0
"2021-03-31 07:43:23",20.0625,3207.82,0,0,1,2.66703,1.98002,7,1,0
"2021-03-31 07:43:24",20.0625,3196.12,0,0,1,2.67086,1.99565,7,1,0
"2021-03-31 07:43:26",20.0625,3205.49,0,0,1,2.67742,2.00078,7,1,0
"2021-03-31 07:43:27",20.0625,3205.87,0,0,1,2.67947,1.99828,7,1,0
"2021-03-31 07:43:28",20.0625,3210.18,0,0,1,2.68088,1.99563,7,1,0
"2021-03-31 07:43:29",20.0625,3196.12,0,0,1,2.68417,1.99387,7,1,0
"2021-03-31 07:43:30",20.0625,3210.17,0,0,1,2.68682,1.99303,7,1,0
"2021-03-31 07:43:32",20.0625,3209,0,0,1,2.68298,1.97446,7,1,0
"2021-03-31 07:43:33",20.0625,3187.93,0,0,1,2.68495,1.98867,7,1,0
"2021-03-31 07:43:34",20.0625,3185.59,0,0,1,2.69034,2.00179,7,1,0
"2021-03-31 07:43:35",20.0625,3207.82,0,0,1,2.67944,1.96851,7,1,0
"2021-03-31 07:43:36",20.0625,3211.73,0,0,1,2.61686,1.9805,7,1,0
"2021-03-31 07:43:38",20.0625,3204.31,0,0,1,2.62193,1.8937,7,1,0
"2021-03-31 07:43:39",20.0625,3193.77,0,0,1,2.60967,1.90927,7,1,0
"2021-03-31 07:43:40",20.0625,3203.15,0,0,1,2.60954,1.91257,7,1,0
"2021-03-31 07:43:41",20.0625,3191.45,0,0,1,2.61452,1.92701,7,1,0
"2021-03-31 07:43:42",20.0625,3200.81,0,0,1,2.68546,2.02907,7,1,0
"2021-03-31 07:43:43",20.0625,3212.51,0,0,1,2.60739,1.90331,7,1,0
"2021-03-31 07:43:45",20.0625,3221.88,0,0,1,2.48871,1.7435,7,1,0
"2021-03-31 07:43:46",20.0625,3198.46,0,0,1,2.39517,1.63451,7,1,0
"2021-03-31 07:43:47",20.0625,3203.14,0,0,1,2.28687,1.48337,7,1,0
"2021-03-31 07:43:48",20.0625,3198.47,0,0,1,2.4404,1.71336,7,1,0
"2021-03-31 07:43:49",20.0625,3199.63,0,0,1,2.48196,1.76328,7,1,0
"2021-03-31 07:43:51",20.0625,3220.7,0,0,1,2.4832,1.78703,7,1,0
"2021-03-31 07:43:52",20.0625,3206.66,0,0,1,2.50158,1.82953,7,1,0
"2021-03-31 07:43:53",20.0625,3216.02,0,0,1,2.42894,1.71348,7,1,0
"2021-03-31 07:43:54",20.0625,3211.34,0,0,1,2.53091,1.87247,7,1,0
"2021-03-31 07:43:55",20.0625,3209.4,0,0,1,2.60648,1.92843,7,1,0
"2021-03-31 07:43:57",20.0625,3215.64,0,0,1,2.66273,2.04514,7,1,0
"2021-03-31 07:43:59",20.0625,3183.25,0,0,1,2.57156,1.91843,7,1,0
"2021-03-31 07:44:00",20.0625,3194.95,0,0,1,2.56495,1.92485,7,1,0
"2021-03-31 07:44:01",20.0625,3223.05,0,0,1,2.60033,1.96512,7,1,0
